0	3
1	0.17302541
2	2.4279972
3	2.4279972
4	2.4279972
5	2.4279972
6	4.2088408
7	4.2088408
8	3.8322054
9	3.8797145
10	3.8797145
11	3.8797145
12	3.4783449
13	3.4783449
14	4.3393967
15	5.2719496
16	5.2719496
17	5.2719496
18	5.2719496
19	5.2719496
20	5.2719496
21	5.8628053
22	5.0274261
23	5.0274261
24	5.0274261
25	4.5995787
26	5.4021865
27	5.2183624
28	5.9964439
29	5.9964439
30	5.588045
31	5.588045
32	5.075333
33	5.9696256
34	5.3498296
35	5.4584775
36	4.840737
37	4.840737
38	4.840737
39	3.6061753
40	4.1702234
41	4.1702234
42	4.1702234
43	4.1702234
44	3.5706242
45	5.5278313
46	5.6691005
47	5.6691005
48	5.7544024
49	5.1163373
50	5.6858893
51	5.4719499
52	5.4719499
53	5.3557073
54	5.1996067
55	5.1996067
56	5.8876006
57	5.8876006
58	5.9455408
59	5.9525697
60	5.650698
61	5.9051411
62	5.9976249
63	5.9976249
64	5.9976249
65	5.9976249
66	5.9976249
67	5.9976249
68	5.913412
69	5.913412
70	5.913412
71	5.2166757
72	4.7494218
73	4.7494218
74	3.9581692
75	5.7572943
76	5.7572943
77	5.7572943
78	5.7572943
79	5.3000475
80	5.9304232
81	3.9888179
82	3.9888179
83	3.9888179
84	4.6136138
85	4.6136138
86	4.6136138
87	4.6136138
88	4.6136138
89	4.6136138
90	4.5791244
91	4.5791244
92	4.5791244
93	4.5791244
94	4.893983
95	4.893983
96	5.2355352
97	3.9405495
98	3.9405495
99	3.9405495
100	4.7275219
101	5.9330886
102	5.1117749
103	5.9188962
104	4.8233809
105	4.8233809
106	4.8163043
107	4.8163043
108	5.9416786
109	5.9416786
110	5.2850587
111	3.6509165
112	3.6509165
113	4.5291677
114	4.5291677
115	5.496433
116	5.7686841
117	5.7686841
118	5.9675563
119	5.2472957
120	5.2472957
121	5.2472957
122	5.2472957
123	5.9468541
124	5.9468541
125	5.3501445
126	5.3501445
127	5.2527881
128	5.2527881
129	5.2527881
130	5.7456406
131	5.6741573
132	5.6741573
133	5.5993473
134	5.5993473
135	5.8424899
136	5.8773396
137	5.8773396
138	5.2710129
139	5.2710129
140	5.2710129
141	5.2710129
142	5.3580123
143	3.8772762
144	3.8772762
145	4.7149587
146	3.1732045
147	5.280282
148	4.8194851
149	4.8194851
150	4.8194851
151	4.8194851
152	4.5986304
153	5.2986756
154	4.619375
155	5.870567
156	5.870567
157	5.870567
158	5.870567
159	5.870567
160	5.870567
161	5.870567
162	5.870567
163	5.870567
164	4.5482089
165	4.5482089
166	4.5482089
167	5.6776672
168	5.6776672
169	5.6776672
170	4.6965567
171	4.6465475
172	5.4809212
173	5.8860487
174	5.4608712
175	5.3610883
176	4.7154677
177	4.2701245
178	4.4298901
179	4.5831701
180	5.1905455
181	5.0469883
182	5.6803277
183	5.6803277
184	5.6803277
185	5.6803277
186	5.4820957
187	5.0599366
188	5.0599366
189	5.6510284
190	5.6510284
191	5.6510284
192	5.6510284
193	5.6510284
194	5.4113254
195	4.1898057
196	5.3547262
197	5.3547262
198	5.3547262
199	5.5166148
200	5.5813858
201	5.7281578
202	5.7571158
203	5.9195101
204	5.9387858
205	5.7345624
206	5.7345624
207	5.9995179
208	5.569425
209	5.569425
210	5.2695925
211	5.2695925
212	5.2695925
213	5.2695925
214	5.0094886
215	5.0094886
216	5.0094886
217	5.0094886
218	5.0094886
219	5.4195691
220	5.4195691
221	5.9366074
222	5.9366074
223	5.9366074
224	5.9366074
225	5.9366074
226	5.9366074
227	5.9296766
228	5.9296766
229	5.5499046
230	5.5834967
231	5.5834967
232	5.7101884
233	5.7101884
234	5.111464
235	4.6049793
236	5.3454165
237	5.7511251
238	5.7511251
239	5.7511251
240	5.3304018
241	4.8354711
242	4.8354711
243	4.8354711
244	5.7013564
245	5.7013564
246	5.7013564
247	5.7013564
248	5.7013564
249	4.3935629
250	4.3935629
251	4.3935629
252	4.3935629
253	4.3935629
254	5.9424695
255	4.8199895
256	4.8199895
257	4.8199895
258	5.8884958
259	5.3837054
260	5.8074342
261	5.8074342
262	5.8074342
263	5.8096245
264	5.8096245
265	5.8096245
266	3.8518333
267	3.8518333
268	3.8518333
269	5.6897062
270	5.2243568
271	5.2178752
272	5.2178752
273	5.2178752
274	5.9539027
275	5.7951769
276	5.7951769
277	5.7951769
278	5.6784781
279	5.6784781
280	5.6784781
281	5.6784781
282	5.6784781
283	5.6784781
284	5.3651441
285	5.3651441
286	5.3728923
287	5.8990761
288	5.8990761
289	5.5356144
290	5.2725127
291	5.2725127
292	5.2725127
293	5.1291809
294	4.5886381
295	4.4847611
296	4.4847611
297	5.9574259
298	5.6817408
299	5.9528204
300	5.4722553
301	5.53144
302	5.3184543
303	5.5432038
304	5.5432038
305	5.5432038
306	5.5432038
307	5.8927931
308	5.8927931
309	5.8927931
310	5.2005145
311	5.0854215
312	5.0854215
313	3.5133598
314	5.582077
315	5.582077
316	4.7932439
317	4.7932439
318	4.7932439
319	4.8748401
320	5.7120766
321	5.7120766
322	5.7120766
323	5.8547452
324	5.8547452
325	5.2865563
326	5.1153815
327	5.3671665
328	5.3671665
329	5.1008807
330	5.1008807
331	4.9209478
332	4.3076535
333	5.7129901
334	5.1277028
335	5.1277028
336	5.1277028
337	5.1450824
338	5.8794442
339	5.8794442
340	4.7746122
341	5.4456462
342	5.4456462
343	5.9260879
344	5.8849322
345	5.8849322
346	5.8849322
347	5.8849322
348	4.8954601
349	4.8953904
350	4.8953904
351	5.0748816
352	5.0748816
353	5.0748816
354	5.0748816
355	5.8760168
356	5.9256612
357	5.9488906
358	5.9488906
359	4.7678329
360	5.5763922
361	5.5763922
362	5.5763922
363	5.5763922
364	5.9816401
365	5.9816401
366	5.9816401
367	5.5797062
368	5.5797062
369	5.2442873
370	5.2442873
371	5.2442873
372	5.6668801
373	5.6668801
374	5.6668801
375	5.6879415
376	5.8492332
377	5.5589703
378	5.8037597
379	5.9129603
380	5.3645542
381	5.3645542
382	5.3645542
383	5.3645542
384	5.3645542
385	5.4728359
386	5.6806366
387	5.9502629
388	5.9502629
389	5.716006
390	5.716006
391	5.2933075
392	5.4603
393	5.699314
394	5.699314
395	5.699314
396	5.699314
397	4.5676986
398	4.1408793
399	5.8345434
400	5.3382642
401	5.3382642
402	5.9915038
403	5.0052915
404	4.6711992
405	4.6711992
406	4.6711992
407	5.9142412
408	5.9142412
409	4.4142155
410	4.4142155
411	4.4142155
412	5.2144217
413	5.9176214
414	5.3210175
415	5.6637293
416	4.6262781
417	4.6262781
418	4.5203257
